,page_id,text,time,reactions,url
276,هوا سبورت - Hawa sport,"الجدول الرسمي وتوقيت مباريات منتخبنا الوطني الأول في مباريات المجموعة الأولى من التصفيات الآسيوية التي ستقام بنظام التجمع في دولة الإمارات العربية المتحدة علماً بأن جميع المباريات ستقام على ملعب #الشارقة
●سورية × المالديف( ٤_٦_٢٠٢١) الساعة 20:00بتوقيت دبي 19:00 بتوقيت دمشق
●سورية × غوام (٧_٦_٢٠٢١) الساعة 18:00 بتوقيت دبي 17:00 بتوقيت دمشق
●سورية × الصين (١٥_٦_٢٠٢١) الساعة 21:00 بتوقيت دبي 20:00 بتوقيت دمشق
#منتخب_رجال_سورية_لكرة_القدم",١ يونيو، الساعة ٣:١٤ م,تفاعل ‏٩٧١‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٥٨‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948767972077426&id=1443089249311980&anchor_composer=false
277,هوا سبورت - Hawa sport,قائمة المدربين المرشحين لجائزة مدرب الموسم في #الدوري_الإنجليزي..,١ يونيو، الساعة ٣:١٢ م,تفاعل ‏٣٦٩‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٦٣‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948766715410885&id=1443089249311980&anchor_composer=false
278,هوا سبورت - Hawa sport,"🚨عــــــــاجــــــــل EL MUNDO |
مدرب اللياقة البدنية أنطونيو بينتوس يعود إلى ريال مدريد.",١ يونيو، الساعة ٣:٠٥ م,تفاعل ‏٢٫٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٦٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2948762445411312&id=1443089249311980&anchor_composer=false
279,هوا سبورت - Hawa sport,المرشحون لجائزة لاعب الموسم في #الدوري_الإنجليزي الممتاز..,١ يونيو، الساعة ١:٣٤ م,تفاعل ‏٥٠١‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٩٣‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948717825415774&id=1443089249311980&anchor_composer=false
280,هوا سبورت - Hawa sport,نادي #برشلونة يعلن رسمياً تعاقده مع المدافع إريك غارسيا بعقد حتى عام 2026..,١ يونيو، الساعة ١:٣٠ م,تفاعل ‏١٫٥ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢٣‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٨‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948715952082628&id=1443089249311980&anchor_composer=false
281,هوا سبورت - Hawa sport,"الاسم الأقرب حالياً لتولي تدريب ريال مدريد.
ما رأيكم لو تمت؟!🙄",١ يونيو، الساعة ١:٢٩ م,تفاعل ‏٢٫٥ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٣٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٨‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٨‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2948715282082695&id=1443089249311980&anchor_composer=false
282,هوا سبورت - Hawa sport,مانشستر يونايتد يعلن انسحاب ميسن غرينوود من تشكيلة انجلترا ليورو 2020 بسبب الإصابة.,١ يونيو، الساعة ١٢:٥٧ م,تفاعل ‏١٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2948698188751071&id=1443089249311980&anchor_composer=false
283,هوا سبورت - Hawa sport,"رسمياً
قميص ريال مدريد للموسم القادم",١ يونيو، الساعة ١١:٢٠ ص,تفاعل ‏١٫٥ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٤١‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٦‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2948638378757052&id=1443089249311980&anchor_composer=false
284,هوا سبورت - Hawa sport,🤣🤣🤣🤣🤣🤣,١ يونيو، الساعة ٣:٤٢ ص,تفاعل ‏١٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٩٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٥٨٣‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦‏ من الأشخاص مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2948452132109010&id=1443089249311980&anchor_composer=false
285,هوا سبورت - Hawa sport,"لما انشيلوتي يرجع الريال.
خاميس رودريغيز:",٣١ مايو، الساعة ١٠:٣٤ م,تفاعل ‏١٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٨٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٥‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏واااو‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948318325455724&id=1443089249311980&anchor_composer=false
286,هوا سبورت - Hawa sport,"سـيـرخـيـو اغـويـرو:
بالنسبة لي، مبابي هو أفضل مهاجم في العالم طبعًا إذا استثنينا ميسي. بالنسبة لي، ليو سيبقى أفضل لاعب في التاريخ
ليو ميسي افضل لاعب في العالم، انه الافضل في التاريخ",٣١ مايو، الساعة ٧:١٩ م,تفاعل ‏٢٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٤١‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢١٢‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2948222688798621&id=1443089249311980&anchor_composer=false
287,هوا سبورت - Hawa sport,🚨🚨 لوكاكو يحصل على جائزة أفضل لاعب في الدوري الإيطالي 🔥🔥,٣١ مايو، الساعة ٧:١٣ م,تفاعل ‏١٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٧ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٧‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2948217412132482&id=1443089249311980&anchor_composer=false
288,هوا سبورت - Hawa sport,كريستيانو رونالدو يحصل على جائزة أفضل مهاجم في الدوري الإيطالي هذا الموسم 🔥🔥,٣١ مايو، الساعة ٦:٥٧ م,تفاعل ‏١٫٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٧٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٧‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2948208888800001&id=1443089249311980&anchor_composer=false
289,هوا سبورت - Hawa sport,مانشستر سيتي مهتم بالتعاقد مع راموس,٣١ مايو، الساعة ٦:٤٩ م,تفاعل ‏٩١٢‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٩٣‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948204405467116&id=1443089249311980&anchor_composer=false
290,هوا سبورت - Hawa sport,🚨🚨رسميا الحارس جريجور كوبل ينضم الى بوروسيا دورتموند في صفقة دائمة كحارس مرمى جديد من شتوتغارد,٣١ مايو، الساعة ٥:٥٢ م,تفاعل ‏١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏واااو‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948170562137167&id=1443089249311980&anchor_composer=false
291,هوا سبورت - Hawa sport,"🚨🚨رسميا :
نقل تنظيم مباريات بطولة كوبا أمريكا من الارجنتين الى البرازيل قبل 13 يوما من انطلاق البطولة",٣١ مايو، الساعة ٥:٣٨ م,تفاعل ‏٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏١٠‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٩‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2948161065471450&id=1443089249311980&anchor_composer=false
292,هوا سبورت - Hawa sport,"🚨رسميا :
برشلونة يعلن التعاقد مع اغويرو قادما من مانشستر سيتي",٣١ مايو، الساعة ٥:٢٧ م,تفاعل ‏٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٨ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٣٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٥‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2948153935472163&id=1443089249311980&anchor_composer=false
293,هوا سبورت - Hawa sport,"#كاريكاتير
جوارديولا والطريق إلى كأس دوري الأبطال..",٣١ مايو، الساعة ٣:٥٧ م,تفاعل ‏٢٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٧ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٫١ ألف‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٣‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2948102178810672&id=1443089249311980&anchor_composer=false
294,هوا سبورت - Hawa sport,🚨المفاوضات لا تزال مستمرة بين باريس سان جيرمان والانتر من اجل اشرف حكيمي ، لكن الانتر لن يقبل بأقل من 80 مليون يورو لبيعه. بايرن ميونيخ ليس في السباق.,٣١ مايو، الساعة ٢:٤٨ م,تفاعل ‏٩٥٧‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٤٥‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2948068605480696&id=1443089249311980&anchor_composer=false
295,هوا سبورت - Hawa sport,"🚨 اتصل المدرب الجديد للانتر انزاغي روميلو بلوكاكو في الساعات القليلة الماضية. اكد النادي نية ابقاء لوكاكو ""كلاعب اساسي ′′ على الرغم من اهتمام بعض الأندية الإنكليزية مثل تشيلسي ومان سيتي. 🔵",٣١ مايو، الساعة ٢:١٧ م,تفاعل ‏١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٩١‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948054475482109&id=1443089249311980&anchor_composer=false
296,هوا سبورت - Hawa sport,"في بلاي اوف القسم الغربي السلاسل قوية جدا والإثارة حاضرة حيث نجح الصانز بالفوز على الليكرز ليعادل نتيجة السلسة 2/2 مثله مثل الكليبرز الذي عاد من 2/0 أمام دالاس مافريكس الى 2/2 بعد انتصارين متتاليين ، الوضع مشابه عند بورتلاند و الناغتس بالتعادل 2/2 ، بينما اليوتا الجاز متقدم 2/1 على الغريزلس بانتظار المباراة الرابعة سهرة اليوم
اما في القسم الشرقي فالصورة اوضح بكثير و المباريات اسهل ، ميلواكي بوكس اول الواصلين لنصف النهائي بتجاوزه ميامي هيت بسوووويب كبير 4/0 بينما السيكرز متقدم على الويزردز 3/0 و الهوكس متقدمون على النيكس 3/1 و القوة الضاربة للنيتس تتقدم على بوستن سيلتك 3/1
صورة بعنوان : نحن مش حندافع , انت سجل 140 و نحن بنسجل 150 💣
#hawa_nba 🏀",٣١ مايو، الساعة ٢:١١ م,تفاعل ‏٣٥٧‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٤٣‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٤‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2948051718815718&id=1443089249311980&anchor_composer=false
297,هوا سبورت - Hawa sport,"🚨🚨 سيتم الاعلان عن اريك جارسيا خلال الساعات القادمة كلاعب جديد لبرشلونة، عقد حتى يونيو 2026. 🔵🔴
لطالما اراد احترام اتفاقه اللفظي مع برشلونة. عندما كانت نوادي اخرى تقترب منه ومان سيتي تحاول اقناعه، اجابة اريك كانت: برشلونة فقط.",٣١ مايو، الساعة ٢:٠٦ م,تفاعل ‏١٫٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١١٣‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٩‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948049108815979&id=1443089249311980&anchor_composer=false
298,هوا سبورت - Hawa sport,SPORT : ريال مدريد يُريد بيع مارسيلو ولكن لا أحد يُريده,٣١ مايو، الساعة ١٢:٤٢ م,تفاعل ‏١٫٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣١٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٤٣‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٨‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٧‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948010395486517&id=1443089249311980&anchor_composer=false
299,هوا سبورت - Hawa sport,"🚨 عاجل - ذا اتليتك :
رودري وبيرناردو سيلفا يُفكران بمستقبلهما
أيضاً كانسيلو يريد الخروج .",٣١ مايو، الساعة ١٢:٤١ م,تفاعل ‏٥٧٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٥٦٩‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2948010055486551&id=1443089249311980&anchor_composer=false
300,هوا سبورت - Hawa sport,اتحاد أمريكا الجنوبية لكرة القدم يعقد اجتماعا اليوم من أجل تحديد ما إذا كان سيتم إلغاء كوبا أمريكا أو نقلها إلى الباراغواي أو تشيلي أو الولايات المتحدة الأمريكية,٣١ مايو، الساعة ١٢:١٥ م,تفاعل ‏٦٣٧‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٢٩‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أحزنني‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2947997175487839&id=1443089249311980&anchor_composer=false
301,هوا سبورت - Hawa sport,🚨 اغويرو يصل الى برشلونة الان للفحص الطبي.,٣١ مايو، الساعة ١١:٤٩ ص,تفاعل ‏٢٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2947987055488851&id=1443089249311980&anchor_composer=false
302,1,🚨🌟🎙️ توخيل: لم اتوقع ان يبدأ مانشستر سيتي بدون ارتكاز دفاعي.,٣٠ مايو، الساعة ١١:٤٨ ص,تفاعل ‏٢٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2947337342220489&id=1443089249311980&anchor_composer=false
303,1,روديجير 🙏❤️,٣٠ مايو، الساعة ١٠:٣٠ ص,تفاعل ‏١٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2947305622223661&id=1443089249311980&anchor_composer=false
304,1,"غوارديولا بعد خسارة دوري الابطال:
حاولنا ولم نستطع تحقيقها، سنأتي مجدداً ونحاول مرة اخرى.",٣٠ مايو، الساعة ١٠:٠٩ ص,تفاعل ‏٢٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٩٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2947296948891195&id=1443089249311980&anchor_composer=false
305,1,🚨🌟🎙️ تياغو سيلفا: بكل مرة كان يتم اقصاء باريس كنت انا المسؤول الأول، ما حدث لي هناك كان عار.,٣٠ مايو، الساعة ٩:٤٤ ص,تفاعل ‏٣٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٨٢‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١١‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2947287092225514&id=1443089249311980&anchor_composer=false
306,1,"لك هاااااتولنا تشييلسي
اه صحيح نحنا تشيلسي 💙😄",٣٠ مايو، الساعة ٢:١٠ ص,تفاعل ‏٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٧٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٣٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2947095212244702&id=1443089249311980&anchor_composer=false
307,1,🤣🤣🤣🤣,٣٠ مايو، الساعة ١:٣٥ ص,تفاعل ‏٢٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٢ ألف‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٩٩٨‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١١‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2947078175579739&id=1443089249311980&anchor_composer=false
308,1,ما هذه الوداعية يالكون 💔,٣٠ مايو، الساعة ١:٢٥ ص,تفاعل ‏٢٫٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢١٦‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٤٨‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2947073275580229&id=1443089249311980&anchor_composer=false
309,1,"لم يحتاج الكثير من الوقت حتى يعتلي عرش أوروبا رفقة البلوز! 👑
توماس توخيل يحقق لقبه الاول مع البلوز 🔵🏆",٣٠ مايو، الساعة ١:٢٣ ص,تفاعل ‏١٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٥٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٥‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2947072468913643&id=1443089249311980&anchor_composer=false
310,1,"تتويج #تشيلسي بكأس الأبطال 🏆👏
#hawa_sport",٣٠ مايو، الساعة ١٢:١٧ ص,تفاعل ‏٣ آلاف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٦٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٧‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحزنني‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2947043545583202&id=1443089249311980&anchor_composer=false
311,1,"رسمياً #تشيلسي بطل #دوري_أبطال_أوروبا بعد فوزه على #مانشستر_سيتي بهدف مقابل لاشيء.. 🏆👏
#hawa_sport",٢٩ مايو، الساعة ١١:٥٧ م,تفاعل ‏٤٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥٠٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٩‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٨‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٧‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2947030872251136&id=1443089249311980&anchor_composer=false
312,1,"بداية الشوط الثاني :
تشيلسي 1
مانشستر سيتي 0
#نهائي_دوري_أبطال_اوروبا
#hawa_sport",٢٩ مايو، الساعة ١١:٠٥ م,تفاعل ‏٨٤٧‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٣٥‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أحزنني‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2947010418919848&id=1443089249311980&anchor_composer=false
313,1,Kai 😍🔥,٢٩ مايو، الساعة ١٠:٥٥ م,تفاعل ‏١٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٩٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏واااو‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2947005735586983&id=1443089249311980&anchor_composer=false
314,1,"مشاهدة مباراة تشيلسي ومانشستر سيتي نهائي دوري الابطال
رابط البث : http://www.hawa-sport.xyz/2021/05/blog-post.html",٢٩ مايو، الساعة ١٠:٥٤ م,تفاعل ‏٢٠٦‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٠٤‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2947005535587003&id=1443089249311980&anchor_composer=false
